,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
16499,249,10:11.5,14:20.6,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29679,Subscriber,1981,1
17437,563,35:59.1,45:22.4,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,29587,Subscriber,1995,1
15675,324,54:07.5,59:31.6,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29223,Subscriber,1985,1
10892,257,19:57.9,24:15.3,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29217,Subscriber,1981,1
31392,192,09:51.1,13:03.5,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,29125,Subscriber,1982,1
32473,197,57:51.0,01:08.2,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26178,Subscriber,1993,1
13755,133,03:18.1,05:31.5,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,29467,Customer,1969,0
38962,421,49:10.2,56:11.9,3694,Jackson Square,40.71113,-74.0789,3280,Astor Place,40.7192822,-74.07126188,26272,Subscriber,1983,2
35373,89,08:25.4,09:54.4,3639,Harborside,40.71925170000001,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,29682,Subscriber,1971,2
9650,3037,25:02.6,15:39.9,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,33593,Customer,1993,1
34407,196,40:25.8,43:42.3,3638,Washington St,40.7242941,-74.0354826,3270,Jersey & 6th St,40.72528911,-74.04557168,26278,Subscriber,1992,1
22538,533,40:44.2,49:38.0,3212,Christ Hospital,40.73478582,-74.05044364,3195,Sip Ave,40.73074263,-74.06378388,29591,Subscriber,1989,2
598,808,27:44.2,41:12.8,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.721123600000006,-74.03805095,29573,Customer,1969,0
4102,181,26:05.5,29:07.2,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,26259,Subscriber,1989,2
16041,1770,30:29.3,59:59.8,3202,Newport PATH,40.7272235,-74.03375890000001,3272,Jersey & 3rd,40.72333159,-74.04595256,29198,Subscriber,1962,1
18560,661,48:08.5,59:10.4,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.05065640000001,33648,Customer,1969,0
38644,462,19:27.2,27:09.9,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.03375890000001,29618,Subscriber,1983,1
16335,575,51:19.2,00:55.0,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29569,Customer,1989,1
17997,223,39:58.3,43:41.8,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,33611,Subscriber,1989,2
3163,230,07:09.9,11:00.3,3185,City Hall,40.717732500000004,-74.04384499999999,3183,Exchange Place,40.7162469,-74.0334588,33656,Subscriber,1994,1
20977,1059,48:54.6,06:34.3,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,29479,Subscriber,1987,1
32607,494,18:52.6,27:06.9,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,33573,Subscriber,1982,1
