,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
4828,1378,51:00.2,13:59.1,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29634,Subscriber,1986,2
7750,360,44:18.5,50:18.9,3195,Sip Ave,40.73074263,-74.06378388,3679,Bergen Ave,40.72210379,-74.071455,29513,Subscriber,1986,1
8625,1029,49:04.8,06:14.5,3196,Riverview Park,40.7443187,-74.04399090000001,3183,Exchange Place,40.7162469,-74.0334588,29286,Subscriber,1987,1
2971,320,52:05.6,57:26.2,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29205,Subscriber,1984,1
5168,308,26:09.5,31:18.1,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26173,Subscriber,1962,1
5093,133,03:15.0,05:28.0,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29272,Subscriber,1969,0
7097,209,39:55.0,43:24.8,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,26257,Subscriber,1985,1
17572,125,48:39.5,50:45.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,29681,Subscriber,1991,1
6708,592,12:58.6,22:51.4,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29529,Customer,1969,0
22923,352,51:58.8,57:51.5,3639,Harborside,40.71925170000001,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,29460,Subscriber,1964,2
9494,255,40:13.6,44:29.1,3202,Newport PATH,40.7272235,-74.03375890000001,3639,Harborside,40.71925170000001,-74.034234,29673,Subscriber,1963,1
3658,471,36:21.4,44:13.0,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,29480,Subscriber,1995,2
2,115,33:17.2,35:12.3,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,33607,Subscriber,1966,1
22270,1176,12:49.7,32:26.3,3638,Washington St,40.7242941,-74.0354826,3183,Exchange Place,40.7162469,-74.0334588,29604,Customer,1981,2
6584,837,25:42.0,39:39.4,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234,29569,Subscriber,1984,1
9635,213,23:30.7,27:03.9,3202,Newport PATH,40.7272235,-74.03375890000001,3187,Warren St,40.721123600000006,-74.03805095,29127,Subscriber,1972,1
23964,328,38:32.7,44:00.9,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,29308,Subscriber,1986,1
604,357,31:09.9,37:07.4,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29503,Subscriber,1969,0
18053,168,26:12.2,29:00.4,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,26219,Subscriber,1993,1
16548,853,47:25.0,01:39.0,3268,Lafayette Park,40.71346383,-74.06285852,3183,Exchange Place,40.7162469,-74.0334588,29266,Customer,1979,2
20353,197,43:07.0,46:24.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,18729,Subscriber,1982,1
5559,245,56:51.7,00:56.7,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29219,Subscriber,1987,2
15868,476,07:15.4,15:11.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,29598,Subscriber,1964,1
7180,510,36:13.1,44:43.8,3194,McGinley Square,40.72533993,-74.06762213,3694,Jackson Square,40.71113,-74.0789,29536,Subscriber,1994,1
2869,381,51:06.0,57:27.5,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29280,Subscriber,1952,1
3275,310,54:51.4,00:02.0,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29571,Subscriber,1992,2
10734,345,57:18.8,03:04.6,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29307,Subscriber,1958,1
14386,235,24:51.9,28:46.9,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,29247,Subscriber,1987,1
3340,182,01:28.5,04:30.9,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29659,Subscriber,1969,0
19954,549,40:24.9,49:34.7,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29267,Subscriber,1989,1
12093,206,34:03.1,37:29.6,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29657,Subscriber,1969,0
23724,558,16:16.4,25:35.0,3640,Journal Square,40.733670000000004,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,29459,Subscriber,1985,2
15757,365,30:20.6,36:26.5,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3206,Hilltop,40.7311689,-74.0575736,29276,Subscriber,1982,1
13994,95,49:55.5,51:30.5,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,29126,Subscriber,1993,1
20137,500,48:49.9,57:10.5,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3186,Grove St PATH,40.71958612,-74.04311746,29266,Subscriber,1975,1
1728,370,05:13.8,11:24.5,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,29493,Subscriber,1995,1
9771,434,27:27.7,34:42.2,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,26191,Subscriber,1989,1
6519,774,23:56.3,36:51.0,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,29263,Subscriber,1978,1
12029,376,25:19.7,31:36.0,3205,JC Medical Center,40.71653978,-74.04963791,3269,Brunswick & 6th,40.72601173,-74.05038893,26164,Subscriber,1980,2
2907,149,35:30.5,37:59.7,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29303,Subscriber,1977,1
