,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
8769,589,23:54.0,33:43.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3211,Newark Ave,40.72152515,-74.04630454,26193,Subscriber,1991,2
9453,637,44:24.2,55:01.7,3268,Lafayette Park,40.71346383,-74.06285852,3225,Baldwin at Montgomery,40.7236589,-74.0641943,26193,Subscriber,1977,2
2232,244,30:27.8,34:32.6,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31686,Subscriber,1979,1
3028,343,38:26.0,44:09.8,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,31835,Subscriber,1983,1
9307,188,05:44.8,08:53.7,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31735,Subscriber,1984,1
1228,247,24:11.8,28:19.6,3185,City Hall,40.717732500000004,-74.04384499999999,3183,Exchange Place,40.7162469,-74.0334588,29642,Subscriber,1986,1
3434,274,40:44.2,45:18.9,3187,Warren St,40.721123600000006,-74.03805095,3481,York St,40.71649,-74.04105,31708,Subscriber,1988,1
9036,541,35:21.4,44:23.1,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31836,Subscriber,1992,1
6373,405,22:47.7,29:33.4,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31759,Subscriber,1992,1
5661,219,55:07.9,58:47.5,3202,Newport PATH,40.7272235,-74.03375890000001,3275,Columbus Drive,40.718355200000005,-74.03891444,31686,Subscriber,1986,1
8084,330,34:46.3,40:16.4,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,31925,Subscriber,1989,1
8218,347,45:22.7,51:09.9,3213,Van Vorst Park,40.71848892,-74.04772663,3187,Warren St,40.721123600000006,-74.03805095,31949,Subscriber,1983,1
6022,269,15:34.7,20:04.5,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29618,Subscriber,1980,2
12368,156,40:43.6,43:19.8,3639,Harborside,40.71925170000001,-74.034234,3187,Warren St,40.721123600000006,-74.03805095,31938,Subscriber,1993,1
4353,433,49:45.9,56:59.0,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29577,Subscriber,1960,1
9977,312,36:27.9,41:40.0,3270,Jersey & 6th St,40.72528911,-74.04557168,3639,Harborside,40.71925170000001,-74.034234,29602,Subscriber,1954,1
1599,300,35:15.2,40:16.2,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,31840,Subscriber,1984,1
5033,532,38:10.5,47:03.2,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3183,Exchange Place,40.7162469,-74.0334588,31816,Subscriber,1989,2
605,1276,57:54.7,19:11.5,3183,Exchange Place,40.7162469,-74.0334588,3207,Oakland Ave,40.7376037,-74.05247829999999,31799,Subscriber,1981,1
2208,30997,43:45.0,20:22.1,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,31878,Subscriber,1975,1
2422,275,43:32.9,48:08.7,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,29598,Subscriber,1986,2
5351,350,43:23.4,49:13.9,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,31867,Subscriber,1988,1
7161,278,50:23.4,55:01.4,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,29617,Subscriber,1983,1
977,413,57:47.1,04:40.4,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.03375890000001,29600,Subscriber,1995,1
1656,259,59:16.6,03:36.3,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,29610,Subscriber,1986,1
4189,359,21:38.2,27:38.0,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,31832,Subscriber,1970,1
6104,2507,32:40.6,14:28.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,29613,Subscriber,1987,1
2399,154,33:51.8,36:26.6,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,31766,Subscriber,1987,2
6431,247,24:50.6,28:58.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31870,Subscriber,1981,1
9385,157,52:33.9,55:11.0,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29582,Subscriber,1961,1
12149,509,22:14.8,30:43.9,3638,Washington St,40.7242941,-74.0354826,3209,Brunswick St,40.7241765,-74.05065640000001,31828,Subscriber,1975,2
9838,487,40:23.6,48:31.4,3270,Jersey & 6th St,40.72528911,-74.04557168,3639,Harborside,40.71925170000001,-74.034234,29611,Subscriber,1982,1
8343,400,09:14.6,15:55.3,3213,Van Vorst Park,40.71848892,-74.04772663,3267,Morris Canal,40.71241882,-74.03852552,31715,Subscriber,1960,1
8814,529,48:30.5,57:19.6,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,31700,Subscriber,1994,1
3811,286,54:00.7,58:47.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31847,Subscriber,1994,1
2636,304,21:09.5,26:14.2,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,31733,Subscriber,1980,1
7168,334,34:59.5,40:33.9,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,31880,Subscriber,1979,1
2635,254,20:11.2,24:25.8,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31841,Subscriber,1983,1
2524,287,34:04.0,38:51.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31767,Subscriber,1987,1
8783,320,54:40.8,00:01.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3280,Astor Place,40.7192822,-74.07126188,31694,Subscriber,1991,1
11462,235,12:53.6,16:48.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,26186,Subscriber,1982,2
6629,235,17:44.8,21:40.0,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,31704,Subscriber,1988,2
1895,460,50:03.9,57:44.3,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,31744,Subscriber,1988,2
11366,319,49:58.8,55:18.5,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31907,Subscriber,1982,2
12391,370,47:28.0,53:38.1,3639,Harborside,40.71925170000001,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,31802,Subscriber,1989,1
3844,190,24:15.4,27:26.0,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,31832,Subscriber,1986,1
240,292,22:09.4,27:02.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,31760,Subscriber,1988,2
5183,393,57:45.7,04:19.0,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3187,Warren St,40.721123600000006,-74.03805095,31828,Subscriber,1980,1
2191,279,09:51.3,14:30.7,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31691,Subscriber,1987,1
6285,329,54:29.4,59:59.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31833,Subscriber,1973,1
8077,439,39:36.3,46:55.3,3213,Van Vorst Park,40.71848892,-74.04772663,3192,Liberty Light Rail,40.711242299999995,-74.0557013,31710,Subscriber,1986,2
3496,1566,46:24.7,12:31.7,3191,Union St,40.71821129999999,-74.08363940000001,3184,Paulus Hook,40.7141454,-74.0335519,31675,Customer,1969,0
7077,499,05:40.0,14:00.0,3207,Oakland Ave,40.7376037,-74.05247829999999,3640,Journal Square,40.733670000000004,-74.0625,31744,Subscriber,1983,1
7776,183,57:26.4,00:29.5,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,31776,Subscriber,1984,1
8123,309,58:16.2,03:25.6,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31836,Subscriber,1981,1
9611,301,35:21.8,40:23.6,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,29607,Subscriber,1989,1
6687,252,25:34.7,29:47.0,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31938,Subscriber,1980,1
857,449,56:00.6,03:30.2,3184,Paulus Hook,40.7141454,-74.0335519,3213,Van Vorst Park,40.71848892,-74.04772663,31841,Subscriber,1986,1
4496,411,19:30.1,26:21.2,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,29586,Subscriber,1971,1
2246,530,14:31.0,23:21.4,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29662,Subscriber,1960,1
7000,558,33:04.7,42:23.0,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.04630454,31867,Subscriber,1964,1
8656,144,08:08.2,10:32.5,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,31733,Subscriber,1984,1
2329,271,13:47.5,18:18.7,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,31828,Subscriber,1958,2
10232,209,01:11.7,04:41.5,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,31688,Subscriber,1983,1
12653,394,04:31.8,11:05.8,3640,Journal Square,40.733670000000004,-74.0625,3207,Oakland Ave,40.7376037,-74.05247829999999,31728,Subscriber,1989,1
7867,379,15:54.9,22:14.4,3211,Newark Ave,40.72152515,-74.04630454,3184,Paulus Hook,40.7141454,-74.0335519,31873,Subscriber,1989,1
10955,261,18:08.4,22:30.2,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,31811,Subscriber,1983,1
1466,407,45:04.9,51:52.9,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31920,Subscriber,1983,1
3232,131,31:52.1,34:03.7,3187,Warren St,40.721123600000006,-74.03805095,3275,Columbus Drive,40.718355200000005,-74.03891444,31690,Subscriber,1988,1
12537,423,14:51.1,21:54.4,3640,Journal Square,40.733670000000004,-74.0625,3281,Leonard Gordon Park,40.74590997,-74.05727148,29597,Subscriber,1972,1
5302,114,12:42.8,14:37.6,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3202,Newport PATH,40.7272235,-74.03375890000001,31933,Subscriber,1980,2
2364,220,51:25.5,55:05.9,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31744,Subscriber,1980,1
11404,254,43:18.7,47:33.2,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29626,Subscriber,1983,2
2585,229,45:46.6,49:36.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,26193,Subscriber,1976,1
4820,268,29:39.2,34:08.1,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,31710,Subscriber,1972,1
8900,435,57:32.4,04:47.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072,-74.04288411,29610,Subscriber,1976,1
2181,255,26:53.3,31:09.2,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26288,Subscriber,1990,1
2932,231,59:16.5,03:08.5,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29655,Subscriber,1977,2
10505,206,19:25.3,22:52.1,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,31776,Subscriber,1985,1
12319,227,49:34.4,53:21.5,3639,Harborside,40.71925170000001,-74.034234,3202,Newport PATH,40.7272235,-74.03375890000001,31684,Subscriber,1990,1
632,111,18:29.9,20:21.4,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29641,Subscriber,1952,1
6993,465,13:22.8,21:08.7,3206,Hilltop,40.7311689,-74.0575736,3210,Pershing Field,40.74267714,-74.05178863,26290,Subscriber,1954,1
3283,392,24:44.2,31:16.3,3187,Warren St,40.721123600000006,-74.03805095,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,31903,Subscriber,1958,1
10252,323,44:22.9,49:46.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3275,Columbus Drive,40.718355200000005,-74.03891444,31763,Subscriber,1966,1
7691,217,13:51.9,17:29.5,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,29641,Subscriber,1986,1
4307,436,42:21.3,49:37.3,3195,Sip Ave,40.73074263,-74.06378388,3211,Newark Ave,40.72152515,-74.04630454,29641,Subscriber,1991,2
5658,127,44:18.6,46:26.5,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,32843,Subscriber,1988,1
3306,417,45:05.3,52:02.6,3187,Warren St,40.721123600000006,-74.03805095,3481,York St,40.71649,-74.04105,31754,Subscriber,1978,1
4476,345,01:24.7,07:10.6,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.05247829999999,29581,Subscriber,1989,1
3785,422,10:31.9,17:34.2,3193,Lincoln Park,40.724605100000005,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,26212,Subscriber,1983,1
2157,141,22:30.4,24:51.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,31946,Subscriber,1982,1
4835,418,33:26.7,40:25.5,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,26220,Subscriber,1953,2
1726,627,49:35.3,00:02.4,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,26262,Subscriber,1985,1
4590,504,03:07.0,11:31.1,3195,Sip Ave,40.73074263,-74.06378388,3269,Brunswick & 6th,40.72601173,-74.05038893,26256,Subscriber,1977,1
7342,431,39:40.0,46:51.3,3209,Brunswick St,40.7241765,-74.05065640000001,3185,City Hall,40.717732500000004,-74.04384499999999,29602,Subscriber,1979,1
2682,544,39:07.7,48:12.4,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.711242299999995,-74.0557013,29595,Subscriber,1969,1
9936,297,12:20.3,17:18.1,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29662,Subscriber,1991,2
10720,474,49:41.6,57:36.4,3275,Columbus Drive,40.718355200000005,-74.03891444,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31918,Subscriber,1983,2
11795,619,01:23.0,11:42.9,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,26175,Subscriber,1964,1
7330,252,04:45.0,08:57.7,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,29617,Subscriber,1990,1
8731,184,49:07.5,52:12.2,3220,5 Corners Library,40.73496102,-74.05950308,3207,Oakland Ave,40.7376037,-74.05247829999999,29666,Subscriber,1989,1
1555,197,12:01.8,15:19.1,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,31738,Subscriber,1956,2
1569,317,43:04.9,48:22.3,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,29593,Subscriber,1990,1
5856,148,12:13.2,14:41.6,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,29577,Subscriber,1987,2
8972,226,08:05.7,11:52.6,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31880,Subscriber,1991,1
4554,267,08:29.0,12:56.7,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,31833,Subscriber,1963,1
8113,200,19:13.3,22:33.8,3213,Van Vorst Park,40.71848892,-74.04772663,3272,Jersey & 3rd,40.72333159,-74.04595256,31750,Subscriber,1962,1
8902,232,23:49.5,27:41.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31920,Subscriber,1989,1
5780,100,31:33.2,33:13.7,3202,Newport PATH,40.7272235,-74.03375890000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,31751,Subscriber,1980,2
2451,226,47:09.9,50:56.1,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31739,Subscriber,1980,2
1963,173,53:11.9,56:05.3,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,29673,Subscriber,1987,1
5889,465,53:52.1,01:38.1,3202,Newport PATH,40.7272235,-74.03375890000001,3203,Hamilton Park,40.72759597,-74.04424731,31833,Subscriber,1992,1
6954,321,04:05.4,09:27.3,3205,JC Medical Center,40.71653978,-74.04963791,3267,Morris Canal,40.71241882,-74.03852552,31865,Subscriber,1984,1
8209,137,15:06.3,17:24.3,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,31776,Subscriber,1989,1
11011,179,36:32.0,39:31.4,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,31690,Subscriber,1995,1
8864,331,57:43.1,03:14.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31861,Subscriber,1986,2
1248,508,11:15.8,19:44.1,3185,City Hall,40.717732500000004,-74.04384499999999,3203,Hamilton Park,40.72759597,-74.04424731,29611,Subscriber,1978,0
12079,711,23:12.8,35:04.6,3638,Washington St,40.7242941,-74.0354826,3207,Oakland Ave,40.7376037,-74.05247829999999,29586,Subscriber,1980,1
8588,355,47:39.1,53:34.4,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3187,Warren St,40.721123600000006,-74.03805095,31934,Subscriber,1969,2
4086,515,23:38.7,32:13.9,3194,McGinley Square,40.72533993,-74.06762213,3640,Journal Square,40.733670000000004,-74.0625,31870,Subscriber,1980,1
26,242,41:29.5,45:32.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26314,Subscriber,1981,0
955,95,53:56.1,55:32.1,3184,Paulus Hook,40.7141454,-74.0335519,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,31733,Subscriber,1978,1
9179,267,16:08.3,20:35.5,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31701,Subscriber,1969,0
6194,291,17:14.0,22:05.4,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31754,Subscriber,1986,2
5209,144,25:49.0,28:13.0,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3638,Washington St,40.7242941,-74.0354826,31751,Subscriber,1975,2
8652,94,05:03.1,06:37.7,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3184,Paulus Hook,40.7141454,-74.0335519,29612,Subscriber,1980,1
8414,216,40:36.8,44:13.6,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.717732500000004,-74.04384499999999,31867,Subscriber,1990,2
7148,380,03:56.2,10:16.5,3207,Oakland Ave,40.7376037,-74.05247829999999,3195,Sip Ave,40.73074263,-74.06378388,31907,Subscriber,1989,1
5968,828,38:40.1,52:28.8,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,29583,Subscriber,1988,2
2997,236,03:20.5,07:17.2,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,31836,Subscriber,1987,1
8673,152,31:54.4,34:27.4,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,29586,Subscriber,1969,1
5233,571,45:14.2,54:45.6,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3186,Grove St PATH,40.71958612,-74.04311746,29579,Subscriber,1992,1
6879,125,24:18.4,26:24.0,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,26252,Subscriber,1970,1
9649,364,02:47.2,08:51.4,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31840,Subscriber,1980,1
9161,144,03:48.3,06:12.8,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31874,Subscriber,1980,1
9447,192,36:39.6,39:51.6,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,31817,Subscriber,1990,1
11017,200,36:08.2,39:28.7,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26166,Subscriber,1986,1
10965,259,37:46.5,42:05.5,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,31709,Subscriber,1986,1
10465,144,27:01.5,29:26.3,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,31151,Subscriber,1981,1
4851,377,14:16.3,20:33.4,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,29673,Subscriber,1962,1
7305,290,49:18.4,54:09.1,3209,Brunswick St,40.7241765,-74.05065640000001,3186,Grove St PATH,40.71958612,-74.04311746,31766,Subscriber,1970,1
129,314,41:37.9,46:52.2,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,31829,Subscriber,1983,2
2245,242,09:51.7,13:54.0,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,31688,Subscriber,1970,1
8703,267,12:21.4,16:48.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,31832,Subscriber,1985,1
1734,362,24:55.1,30:57.2,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.05065640000001,31722,Subscriber,1978,2
5062,303,01:23.3,06:27.1,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3638,Washington St,40.7242941,-74.0354826,31738,Subscriber,1984,1
9976,218,41:13.2,44:51.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29579,Subscriber,1986,1
2254,299,35:07.4,40:07.0,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,31870,Subscriber,1986,2
7215,658,11:41.6,22:40.0,3207,Oakland Ave,40.7376037,-74.05247829999999,3202,Newport PATH,40.7272235,-74.03375890000001,31717,Subscriber,1993,1
5898,482,48:41.6,56:43.8,3202,Newport PATH,40.7272235,-74.03375890000001,3279,Dixon Mills,40.72163014,-74.04996783,31721,Subscriber,1970,1
3407,164,16:11.8,18:56.7,3187,Warren St,40.721123600000006,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,31920,Subscriber,1979,1
8681,250,27:42.0,31:52.8,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3275,Columbus Drive,40.718355200000005,-74.03891444,31915,Subscriber,1960,1
2884,610,44:44.8,54:55.5,3186,Grove St PATH,40.71958612,-74.04311746,3190,Garfield Ave Station,40.71046702,-74.07003879999999,31940,Subscriber,1988,1
9451,244,36:21.5,40:26.0,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,31934,Subscriber,1988,1
7766,95,41:46.2,43:21.6,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,31767,Subscriber,1975,1
10994,297,13:20.4,18:17.6,3276,Marin Light Rail,40.71458404,-74.04281706,3213,Van Vorst Park,40.71848892,-74.04772663,31799,Subscriber,1983,1
6960,307,30:47.7,35:55.7,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.721123600000006,-74.03805095,31934,Subscriber,1976,1
11438,270,16:21.7,20:51.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31843,Customer,1969,0
930,651,01:49.1,12:40.4,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.03375890000001,31689,Subscriber,1989,1
8575,190,24:07.0,27:17.9,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3276,Marin Light Rail,40.71458404,-74.04281706,31742,Subscriber,1958,1
6163,331,27:08.3,32:40.1,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31754,Subscriber,1984,1
1880,220,26:34.5,30:15.3,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,31929,Subscriber,1984,1
12639,174,32:48.3,35:43.3,3640,Journal Square,40.733670000000004,-74.0625,3201,Dey St,40.737711,-74.066921,26275,Subscriber,1963,1
2918,96,15:07.2,16:44.1,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,31938,Subscriber,1981,1
8606,225,42:10.9,45:56.4,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,3183,Exchange Place,40.7162469,-74.0334588,31763,Subscriber,1980,2
8938,314,37:57.0,43:11.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31709,Subscriber,1976,1
6571,624,53:24.5,03:49.2,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,31884,Subscriber,1976,2
6921,270,35:19.3,39:49.8,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,31816,Subscriber,1976,1
2618,254,27:25.0,31:39.3,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26239,Subscriber,1977,1
10067,184,20:31.3,23:35.8,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29611,Subscriber,1986,1
12165,813,12:32.7,26:06.0,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,26205,Customer,1969,0
9062,764,31:46.1,44:30.4,3267,Morris Canal,40.71241882,-74.03852552,3202,Newport PATH,40.7272235,-74.03375890000001,31843,Subscriber,1970,1
1054,568,03:03.0,12:31.2,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.711242299999995,-74.0557013,31859,Subscriber,1972,1
2507,157,06:05.7,08:42.8,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,31719,Subscriber,1981,1
