tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
225,09:52.0,13:37.3,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26211,Subscriber,1975,1
277,10:16.3,14:53.8,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26287,Customer,1988,2
460,10:57.9,18:38.0,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29540,Subscriber,1970,1
437,21:47.1,29:04.3,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,26260,Subscriber,1984,1
646,22:14.3,33:00.5,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,26296,Subscriber,1996,2
253,25:23.3,29:36.9,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,29460,Subscriber,1994,1
271,25:24.2,29:56.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29643,Subscriber,1980,1
534,35:19.4,44:13.9,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,29531,Subscriber,1987,2
235,44:10.9,48:06.7,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29214,Subscriber,1990,1
253,44:45.4,48:58.6,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,29457,Subscriber,1982,1
763,47:02.8,59:46.4,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29275,Subscriber,1980,2
446,59:59.1,07:25.7,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,29224,Subscriber,1992,2
232,13:46.3,17:38.8,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29272,Subscriber,1990,1
401,20:18.3,26:59.6,3183,Exchange Place,40.7162469,-74.0334588,3205,JC Medical Center,40.71653978,-74.04963791,26251,Subscriber,1985,1
237,23:42.5,27:39.9,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29640,Subscriber,1975,1
236,24:15.4,28:12.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29439,Subscriber,1988,2
226,34:44.1,38:30.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29472,Subscriber,1971,1
224,52:22.8,56:07.7,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,26283,Subscriber,1980,1
155,00:25.2,03:00.5,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26191,Subscriber,1986,1
143,04:28.8,06:52.1,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29485,Subscriber,1984,2
147,09:44.9,12:12.0,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26273,Subscriber,1987,1
267,11:57.9,16:25.2,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29606,Subscriber,1990,1
360,11:58.2,17:58.7,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29570,Subscriber,1994,2
204,22:11.8,25:35.9,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29645,Subscriber,1987,1
599,22:15.6,32:15.1,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29509,Subscriber,1981,2
394,25:37.7,32:11.8,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29584,Subscriber,1982,1
139,28:03.5,30:22.9,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29198,Subscriber,1984,1
427,33:48.4,40:55.9,3183,Exchange Place,40.7162469,-74.0334588,3279,Dixon Mills,40.72163014,-74.04996783,29675,Subscriber,1949,1
199,35:02.2,38:21.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26236,Subscriber,1972,1
156,38:15.2,40:51.8,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.7183552,-74.03891444,26164,Subscriber,1981,1
155,45:34.3,48:09.8,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29550,Subscriber,1989,1
381,49:09.6,55:30.6,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29678,Subscriber,1989,1
164,03:06.6,05:51.1,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26186,Subscriber,1973,1
157,18:28.3,21:06.0,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26273,Subscriber,1988,1
196,04:18.1,07:34.3,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29288,Subscriber,1986,1
235,32:35.5,36:30.9,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29304,Subscriber,1954,2
342,35:01.9,40:44.1,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29482,Subscriber,1980,1
671,10:06.5,21:17.9,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29499,Subscriber,1969,0
248,12:23.5,16:32.3,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,29298,Subscriber,1993,1
371,25:14.9,31:26.2,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26223,Subscriber,1984,1
411,06:27.2,13:18.9,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29272,Subscriber,1987,2
316,10:45.1,16:01.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26273,Subscriber,1983,1
635,39:52.7,50:28.5,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,26284,Subscriber,1985,1
668,19:33.6,30:42.5,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29485,Subscriber,1980,1
274,53:17.0,57:51.8,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29536,Subscriber,1980,2
278,03:19.9,07:58.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29455,Subscriber,1976,2
479,13:36.8,21:36.5,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,26204,Subscriber,1956,1
940,15:12.2,30:52.2,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,33781,Subscriber,1962,1
116,27:27.2,29:23.6,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29219,Subscriber,1969,0
132,27:34.1,29:46.2,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29602,Subscriber,1984,1
618,31:23.5,41:42.1,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29533,Subscriber,1996,2
679,32:41.7,44:01.4,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,26227,Subscriber,1969,0
268,41:58.1,46:26.7,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26247,Subscriber,1992,1
333,44:07.2,49:40.3,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,29594,Subscriber,1986,1
1316,48:03.9,10:00.2,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,26236,Subscriber,1971,2
718,51:29.6,03:28.6,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,26233,Subscriber,1990,1
232,59:06.8,02:59.3,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26302,Subscriber,1975,1
259,07:44.8,12:04.3,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29549,Subscriber,1979,1
687,12:40.4,24:08.2,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,26172,Subscriber,1985,1
248,15:22.9,19:31.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26225,Subscriber,1981,0
300,26:05.1,31:05.1,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,29496,Subscriber,1984,1
223,34:40.8,38:24.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26223,Subscriber,1990,1
305,39:58.9,45:04.8,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,26280,Subscriber,1977,1
149,40:26.4,42:56.4,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29440,Subscriber,1972,1
196,56:09.0,59:25.1,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,29293,Subscriber,1980,1
229,58:52.7,02:42.4,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29468,Subscriber,1972,1
269,00:18.8,04:48.3,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,26264,Subscriber,1968,2
258,00:46.0,05:04.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26211,Subscriber,1973,1
336,14:46.7,20:23.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26257,Subscriber,1982,1
129,37:20.6,39:30.1,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29241,Subscriber,1971,2
259,47:24.9,51:44.1,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,26203,Subscriber,1982,1
565,49:32.6,58:57.7,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,26186,Subscriber,1992,2
302,15:22.6,20:24.6,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26197,Subscriber,1977,1
151,21:44.1,24:15.2,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29247,Subscriber,1988,1
221,23:38.2,27:19.7,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29475,Subscriber,1987,1
167,31:39.7,34:27.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29499,Subscriber,1987,1
106,39:06.5,40:53.3,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26295,Subscriber,1989,1
172,17:44.6,20:37.5,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29540,Subscriber,1960,1
219,18:42.3,22:21.8,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29219,Subscriber,1955,1
360,03:42.3,09:43.3,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,26318,Subscriber,1977,1
1652,03:42.8,31:15.4,3183,Exchange Place,40.7162469,-74.0334588,3268,Lafayette Park,40.71346383,-74.06285852,29546,Subscriber,1995,2
884,08:44.6,23:29.2,3183,Exchange Place,40.7162469,-74.0334588,3268,Lafayette Park,40.71346383,-74.06285852,26307,Customer,1991,1
854,09:14.9,23:29.2,3183,Exchange Place,40.7162469,-74.0334588,3268,Lafayette Park,40.71346383,-74.06285852,29212,Customer,1991,1
128,30:48.9,32:57.4,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29606,Subscriber,1966,1
374,04:45.3,11:00.0,3183,Exchange Place,40.7162469,-74.0334588,3279,Dixon Mills,40.72163014,-74.04996783,29296,Subscriber,1987,1
335,17:26.1,23:01.4,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29549,Subscriber,1973,1
85,50:41.4,52:06.9,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29645,Subscriber,1963,1
329,50:56.7,56:26.7,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29257,Subscriber,1969,0
252,04:25.8,08:38.0,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,26287,Subscriber,1977,2
